# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	18798	GFI1B	323	3.731008e-4	1.000000e+0	2.168952e-2	8.436240e+0	5.926811e-1	5	2.908864e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-342,chr9-471,chr9-66,chr9-786,chr9-967	GFI1B
Ensembl Genes	9026	SMIM24	324	3.807725e-4	1.000000e+0	2.206718e-2	6.536077e+0	9.179819e-1	6	4.505433e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1563,chr19-395,chr19-485,chr19-657,chr19-674,chr19-694	SMIM24
Ensembl Genes	7753	NT5M	325	3.817147e-4	1.000000e+0	2.205371e-2	5.435144e+0	1.287914e+0	7	6.321052e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-253,chr17-325,chr17-43,chr17-577,chr17-614,chr17-646,chr17-683	NT5M
Ensembl Genes	12654	MFNG	326	3.854506e-4	1.000000e+0	2.220125e-2	8.375569e+0	5.969743e-1	5	2.929935e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-319,chr22-39,chr22-409,chr22-410,chr22-504	MFNG
Ensembl Genes	6819	CLEC16A	327	3.917630e-4	1.000000e+0	2.249582e-2	3.824596e+0	2.614655e+0	10	1.283266e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1169,chr16-1760,chr16-403,chr16-459,chr16-561,chr16-573,chr16-587,chr16-599,chr16-816,chr16-886	CLEC16A
Ensembl Genes	12086	PMEPA1	328	3.935112e-4	1.000000e+0	2.252732e-2	2.971820e+0	4.710918e+0	14	2.312107e-4	6.871166e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-1060,chr20-1115,chr20-1381,chr20-1581,chr20-1699,chr20-1700,chr20-1861,chr20-204,chr20-333,chr20-404,chr20-539,chr20-704,chr20-840,chr20-841	PMEPA1
Ensembl Genes	12026	TP53RK	329	3.940616e-4	1.000000e+0	2.249026e-2	1.200353e+1	3.332353e-1	4	1.635511e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-105,chr20-227,chr20-237,chr20-287	TP53RK
Ensembl Genes	8402	CD79B	330	3.956883e-4	1.000000e+0	2.251466e-2	1.199030e+1	3.336029e-1	4	1.637315e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-202,chr17-846,chr17-879,chr17-970	CD79B
Ensembl Genes	462	ZNF362	331	3.972398e-4	1.000000e+0	2.253466e-2	6.483320e+0	9.254517e-1	6	4.542094e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-114,chr1-1282,chr1-316,chr1-385,chr1-481,chr1-482	ZNF362
Ensembl Genes	5877	C14orf159	332	4.018186e-4	1.000000e+0	2.272575e-2	5.387994e+0	1.299185e+0	7	6.376368e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr14-308,chr14-326,chr14-33,chr14-404,chr14-463,chr14-464,chr14-973	C14orf159
Ensembl Genes	7394	COTL1	333	4.024579e-4	1.000000e+0	2.269355e-2	6.467132e+0	9.277683e-1	6	4.553464e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1368,chr16-1469,chr16-1895,chr16-271,chr16-60,chr16-910	COTL1
Ensembl Genes	690	COA7	334	4.080076e-4	1.000000e+0	2.293760e-2	8.270544e+0	6.045551e-1	5	2.967142e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1073,chr1-141,chr1-1945,chr1-24,chr1-32	COA7
Ensembl Genes	10497	SLC35F6	335	4.097179e-4	1.000000e+0	2.296499e-2	8.262866e+0	6.051169e-1	5	2.969899e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1104,chr2-194,chr2-26,chr2-351,chr2-517	SLC35F6
Ensembl Genes	2846	CDKN1C	336	4.154858e-4	1.000000e+0	2.321898e-2	3.513253e+0	3.131001e+0	11	1.536688e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr11-1073,chr11-174,chr11-239,chr11-256,chr11-402,chr11-443,chr11-538,chr11-618,chr11-805,chr11-865,chr11-993	CDKN1C
Ensembl Genes	5924	CLMN	337	4.156118e-4	1.000000e+0	2.315710e-2	4.161371e+0	2.162749e+0	9	1.061472e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr14-108,chr14-145,chr14-252,chr14-296,chr14-309,chr14-380,chr14-435,chr14-65,chr14-979	CLMN
Ensembl Genes	17097	AGFG2	338	4.190174e-4	1.000000e+0	2.327778e-2	8.221779e+0	6.081409e-1	5	2.984741e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-173,chr7-38,chr7-403,chr7-66,chr7-736	AGFG2
Ensembl Genes	6827	LITAF	339	4.193572e-4	1.000000e+0	2.322794e-2	6.416335e+0	9.351132e-1	6	4.589513e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-308,chr16-345,chr16-356,chr16-460,chr16-504,chr16-655	LITAF
Ensembl Genes	8618	NOTUM	340	4.196179e-4	1.000000e+0	2.317402e-2	2.129067e+1	1.409068e-1	3	6.915672e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-189,chr17-42,chr17-438	NOTUM
Ensembl Genes	14091	PTTG2	341	4.277074e-4	1.000000e+0	2.355150e-2	2.819294e+0	5.320480e+0	15	2.611279e-4	7.361963e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr4-1098,chr4-113,chr4-144,chr4-149,chr4-157,chr4-226,chr4-268,chr4-280,chr4-516,chr4-625,chr4-627,chr4-628,chr4-792,chr4-80,chr4-865	PTTG2
Ensembl Genes	12771	TTLL12	342	4.295347e-4	1.000000e+0	2.358296e-2	5.327218e+0	1.314007e+0	7	6.449112e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-24,chr22-396,chr22-483,chr22-516,chr22-61,chr22-895,chr22-897	TTLL12
Ensembl Genes	18857	EGFL7	343	4.314244e-4	1.000000e+0	2.361766e-2	6.381499e+0	9.402179e-1	6	4.614567e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-108,chr9-223,chr9-412,chr9-476,chr9-660,chr9-839	EGFL7
Ensembl Genes	12603	SFI1	344	4.330513e-4	1.000000e+0	2.363780e-2	6.376889e+0	9.408976e-1	6	4.617903e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-128,chr22-308,chr22-431,chr22-432,chr22-498,chr22-660	SFI1
Ensembl Genes	13534	TPRA1	345	4.339263e-4	1.000000e+0	2.361691e-2	3.092081e+0	4.204288e+0	13	2.063454e-4	6.380368e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-1058,chr3-1059,chr3-1138,chr3-123,chr3-1898,chr3-257,chr3-443,chr3-520,chr3-540,chr3-600,chr3-714,chr3-753,chr3-838	TPRA1
Ensembl Genes	8620	CENPX	346	4.348325e-4	1.000000e+0	2.359783e-2	1.169109e+1	3.421408e-1	4	1.679219e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-268,chr17-401,chr17-557,chr17-573	CENPX
Ensembl Genes	132	CASZ1	347	4.427027e-4	1.000000e+0	2.395570e-2	3.265244e+0	3.675070e+0	12	1.803715e-4	5.889571e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1013,chr1-1154,chr1-1155,chr1-1213,chr1-1787,chr1-2703,chr1-3008,chr1-471,chr1-584,chr1-585,chr1-717,chr1-735	CASZ1
Ensembl Genes	10005	DBP	348	4.477067e-4	1.000000e+0	2.415686e-2	2.081927e+1	1.440973e-1	3	7.072258e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1062,chr19-188,chr19-76	DBP
Ensembl Genes	11843	NOL4L	349	4.480396e-4	1.000000e+0	2.410556e-2	3.758163e+0	2.660875e+0	10	1.305951e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-1160,chr20-1420,chr20-250,chr20-289,chr20-389,chr20-443,chr20-53,chr20-568,chr20-84,chr20-88	NOL4L
Ensembl Genes	7754	MED9	350	4.513371e-4	1.000000e+0	2.421359e-2	5.282467e+0	1.325138e+0	7	6.503747e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-253,chr17-325,chr17-43,chr17-577,chr17-614,chr17-646,chr17-683	MED9
Ensembl Genes	10129	ETFB	351	4.541569e-4	1.000000e+0	2.429545e-2	2.071657e+1	1.448116e-1	3	7.107320e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-130,chr19-285,chr19-77	ETFB
Ensembl Genes	8959	CIRBP	352	4.545345e-4	1.000000e+0	2.424657e-2	2.071062e+1	1.448533e-1	3	7.109362e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-304,chr19-590,chr19-711	CIRBP
Ensembl Genes	4409	PRPH	353	4.561382e-4	1.000000e+0	2.426319e-2	8.068022e+0	6.197306e-1	5	3.041622e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-101,chr12-1207,chr12-307,chr12-510,chr12-974	PRPH
Ensembl Genes	12084	PCK1	354	4.564364e-4	1.000000e+0	2.421047e-2	8.066849e+0	6.198207e-1	5	3.042065e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-147,chr20-166,chr20-35,chr20-77,chr20-772	PCK1
Ensembl Genes	2845	KCNQ1	355	4.580149e-4	1.000000e+0	2.422576e-2	3.471671e+0	3.168503e+0	11	1.555093e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr11-1073,chr11-174,chr11-239,chr11-256,chr11-402,chr11-443,chr11-538,chr11-618,chr11-805,chr11-865,chr11-993	KCNQ1
Ensembl Genes	9457	MAST3	356	4.624072e-4	1.000000e+0	2.438938e-2	8.043537e+0	6.216171e-1	5	3.050881e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-123,chr19-255,chr19-313,chr19-599,chr19-7	MAST3
Ensembl Genes	4522	HOXC5	357	4.633378e-4	1.000000e+0	2.437001e-2	2.057369e+1	1.458173e-1	3	7.156678e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-175,chr12-319,chr12-434	HOXC5
Ensembl Genes	12284	MRPS6	358	4.718457e-4	1.000000e+0	2.474818e-2	6.272577e+0	9.565447e-1	6	4.694698e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr21-11,chr21-19,chr21-20,chr21-50,chr21-59,chr21-82	MRPS6
Ensembl Genes	7338	CFDP1	359	4.744019e-4	1.000000e+0	2.481294e-2	5.237727e+0	1.336458e+0	7	6.559301e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-145,chr16-178,chr16-184,chr16-2058,chr16-280,chr16-438,chr16-612	CFDP1
Ensembl Genes	8590	TMEM105	360	4.751396e-4	1.000000e+0	2.478249e-2	7.995009e+0	6.253901e-1	5	3.069399e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-212,chr17-318,chr17-373,chr17-437,chr17-76	TMEM105
Ensembl Genes	8448	SSTR2	361	4.782684e-4	1.000000e+0	2.487658e-2	7.983323e+0	6.263057e-1	5	3.073893e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1569,chr17-1681,chr17-407,chr17-622,chr17-785	SSTR2
Ensembl Genes	18690	GAPVD1	362	4.837246e-4	1.000000e+0	2.509088e-2	3.448512e+0	3.189782e+0	11	1.565537e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-1477,chr9-1478,chr9-161,chr9-178,chr9-203,chr9-220,chr9-264,chr9-50,chr9-586,chr9-777,chr9-823	GAPVD1
Ensembl Genes	12530	TMEM211	363	4.838343e-4	1.000000e+0	2.502743e-2	3.720487e+0	2.687820e+0	10	1.319176e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-100,chr22-12,chr22-169,chr22-230,chr22-247,chr22-283,chr22-350,chr22-40,chr22-769,chr22-89	TMEM211
Ensembl Genes	7145	HERPUD1	364	4.864469e-4	1.000000e+0	2.509344e-2	7.953201e+0	6.286777e-1	5	3.085535e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1353,chr16-48,chr16-551,chr16-579,chr16-75	HERPUD1
Ensembl Genes	18848	GPSM1	365	4.882364e-4	1.000000e+0	2.511675e-2	1.133316e+1	3.529467e-1	4	1.732254e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-1134,chr9-1366,chr9-234,chr9-897	GPSM1
Ensembl Genes	12829	MIOX	366	4.900713e-4	1.000000e+0	2.514226e-2	2.017826e+1	1.486749e-1	3	7.296925e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-33,chr22-49,chr22-921	MIOX
Ensembl Genes	1304	EFNA1	367	4.914571e-4	1.000000e+0	2.514466e-2	1.131315e+1	3.535709e-1	4	1.735317e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-150,chr1-187,chr1-450,chr1-459	EFNA1
Ensembl Genes	12041	SLC9A8	368	4.915076e-4	1.000000e+0	2.507891e-2	5.206116e+0	1.344572e+0	7	6.599129e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-114,chr20-1189,chr20-2021,chr20-224,chr20-256,chr20-262,chr20-358	SLC9A8
Ensembl Genes	17108	EPO	369	4.991747e-4	1.000000e+0	2.540109e-2	2.005012e+1	1.496251e-1	3	7.343561e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-271,chr7-323,chr7-577	EPO
Ensembl Genes	18914	PNPLA7	370	4.999914e-4	1.000000e+0	2.537389e-2	7.904627e+0	6.325409e-1	5	3.104495e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-140,chr9-165,chr9-39,chr9-427,chr9-590	PNPLA7
Ensembl Genes	15982	TMEM217	371	5.047748e-4	1.000000e+0	2.554759e-2	7.887848e+0	6.338864e-1	5	3.111099e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-33,chr6-609,chr6-88,chr6-917,chr6-968	TMEM217
Ensembl Genes	2741	JAKMIP3	372	5.068937e-4	1.000000e+0	2.558587e-2	5.178734e+0	1.351682e+0	7	6.634020e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-1078,chr10-1469,chr10-344,chr10-358,chr10-472,chr10-648,chr10-847	JAKMIP3
Ensembl Genes	6361	FEM1B	373	5.306181e-4	1.000000e+0	2.671157e-2	5.138316e+0	1.362314e+0	7	6.686204e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr15-235,chr15-285,chr15-337,chr15-372,chr15-451,chr15-554,chr15-916	FEM1B
Ensembl Genes	8530	AANAT	374	5.312553e-4	1.000000e+0	2.667214e-2	1.107866e+1	3.610546e-1	4	1.772047e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1157,chr17-1853,chr17-260,chr17-345	AANAT
Ensembl Genes	7603	ASGR1	375	5.319581e-4	1.000000e+0	2.663621e-2	7.795979e+0	6.413562e-1	5	3.147761e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1608,chr17-195,chr17-2075,chr17-55,chr17-996	ASGR1
Ensembl Genes	9100	RANBP3	376	5.370945e-4	1.000000e+0	2.682187e-2	5.127638e+0	1.365151e+0	7	6.700127e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-106,chr19-1571,chr19-1572,chr19-389,chr19-510,chr19-511,chr19-556	RANBP3
Ensembl Genes	107	SLC45A1	377	5.408067e-4	1.000000e+0	2.693562e-2	2.754489e+0	5.445657e+0	15	2.672715e-4	7.361963e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-124,chr1-1667,chr1-185,chr1-2219,chr1-2435,chr1-315,chr1-339,chr1-423,chr1-527,chr1-606,chr1-652,chr1-716,chr1-792,chr1-847,chr1-878	SLC45A1
Ensembl Genes	110	CA6	378	5.420624e-4	1.000000e+0	2.692673e-2	6.106967e+0	9.824844e-1	6	4.822009e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-186,chr1-1899,chr1-1900,chr1-2436,chr1-401,chr1-848	CA6
Ensembl Genes	17080	MBLAC1	379	5.431353e-4	1.000000e+0	2.690884e-2	1.947244e+1	1.540639e-1	3	7.561420e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-276,chr7-314,chr7-506	MBLAC1
Ensembl Genes	8461	GPRC5C	380	5.446044e-4	1.000000e+0	2.691062e-2	7.755137e+0	6.447340e-1	5	3.164338e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-129,chr17-344,chr17-430,chr17-724,chr17-95	GPRC5C
Ensembl Genes	11646	CSNK2A1	381	5.458344e-4	1.000000e+0	2.690061e-2	6.098787e+0	9.838022e-1	6	4.828477e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-129,chr20-1878,chr20-202,chr20-486,chr20-513,chr20-776	CSNK2A1
Ensembl Genes	10421	HPCAL1	382	5.467983e-4	1.000000e+0	2.687757e-2	4.002824e+0	2.248412e+0	9	1.103515e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1334,chr2-181,chr2-1848,chr2-208,chr2-359,chr2-425,chr2-525,chr2-76,chr2-774	HPCAL1
Ensembl Genes	7602	ASGR2	383	5.524796e-4	1.000000e+0	2.708593e-2	7.730272e+0	6.468077e-1	5	3.174517e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1246,chr17-1608,chr17-2075,chr17-55,chr17-996	ASGR2
Ensembl Genes	16026	ENSG00000214732	384	5.568280e-4	1.000000e+0	2.722802e-2	6.075316e+0	9.876030e-1	6	4.847131e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1822,chr6-2064,chr6-303,chr6-584,chr6-771,chr6-803	ENSG00000214732
Ensembl Genes	7782	FAM83G	385	5.582217e-4	1.000000e+0	2.722527e-2	7.712409e+0	6.483059e-1	5	3.181869e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-141,chr17-161,chr17-445,chr17-693,chr17-944	FAM83G
Ensembl Genes	9467	PGPEP1	386	5.632301e-4	1.000000e+0	2.739837e-2	1.090561e+1	3.667836e-1	4	1.800165e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-514,chr19-62,chr19-818,chr19-83	PGPEP1
Ensembl Genes	9573	LRP3	387	5.686087e-4	1.000000e+0	2.758854e-2	6.050754e+0	9.916119e-1	6	4.866807e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1108,chr19-1171,chr19-1368,chr19-1369,chr19-396,chr19-503	LRP3
Ensembl Genes	1896	RHOU	388	5.756467e-4	1.000000e+0	2.785804e-2	2.856775e+0	4.900631e+0	14	2.405218e-4	6.871166e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1002,chr1-1052,chr1-1391,chr1-1392,chr1-1545,chr1-2026,chr1-2187,chr1-2947,chr1-2950,chr1-513,chr1-604,chr1-618,chr1-768,chr1-786	RHOU
Ensembl Genes	6922	GGA2	389	5.773572e-4	1.000000e+0	2.786899e-2	7.654431e+0	6.532164e-1	5	3.205970e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-277,chr16-40,chr16-563,chr16-821,chr16-894	GGA2
Ensembl Genes	12623	HMOX1	390	5.794950e-4	1.000000e+0	2.790046e-2	7.648097e+0	6.537574e-1	5	3.208625e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-231,chr22-578,chr22-8,chr22-94,chr22-97	HMOX1
Ensembl Genes	11505	CCL20	391	5.815223e-4	1.000000e+0	2.792646e-2	6.024502e+0	9.959329e-1	6	4.888014e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1316,chr2-1718,chr2-2272,chr2-357,chr2-471,chr2-897	CCL20
Ensembl Genes	12913	NUP210	392	5.816284e-4	1.000000e+0	2.786030e-2	3.631318e+0	2.753821e+0	10	1.351569e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-1094,chr3-127,chr3-1290,chr3-137,chr3-1565,chr3-187,chr3-217,chr3-376,chr3-482,chr3-772	NUP210
Ensembl Genes	12486	YPEL1	393	5.827986e-4	1.000000e+0	2.784532e-2	5.056224e+0	1.384432e+0	7	6.794760e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-125,chr22-366,chr22-383,chr22-467,chr22-604,chr22-699,chr22-761	YPEL1
Ensembl Genes	6874	ITPRIPL2	394	5.903011e-4	1.000000e+0	2.813219e-2	7.616503e+0	6.564693e-1	5	3.221935e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-138,chr16-195,chr16-202,chr16-468,chr16-819	ITPRIPL2
Ensembl Genes	12131	BHLHE23	395	5.903784e-4	1.000000e+0	2.806465e-2	4.409389e+0	1.814310e+0	8	8.904591e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-1486,chr20-1873,chr20-2058,chr20-30,chr20-3020,chr20-497,chr20-810,chr20-811	BHLHE23
